Date,Open,High,Low,Close,Adj Close,Volume
2013-05-25,133.100006,133.5,128.199997,131.990005,131.990005,2203681
2013-05-26,131.990005,136.0,130.610001,133.5,133.5,3130389
2013-05-27,133.5,135.470001,124.0,129.770004,129.770004,6056707
2013-05-28,129.770004,130.630005,125.400002,129.0,129.0,2918762
2013-05-29,129.0,132.720001,127.599998,132.25,132.25,2509796
2013-05-30,132.25,132.399994,126.5,128.800003,128.800003,3195601
2013-05-31,128.800003,130.0,126.33000200000001,128.820007,128.820007,2124938
2013-06-01,128.820007,129.78999299999998,127.099998,129.300003,129.300003,816323
2013-06-02,129.300003,130.100006,115.0,122.5,122.5,12335011
2013-06-03,122.5,122.779999,115.110001,120.739998,120.739998,3439235
2013-06-04,120.739998,123.989998,118.790001,121.400002,121.400002,2657125
2013-06-05,121.400002,123.5,119.5,121.900002,121.900002,2021380
2013-06-06,121.900002,123.300003,117.0,118.970001,118.970001,2646311
2013-06-07,118.970001,119.129997,106.150002,111.0,111.0,7372031
2013-06-08,111.0,113.190002,107.0,107.889999,107.889999,1874098
2013-06-09,107.889999,108.989998,88.0,100.440002,100.440002,14647793
2013-06-10,100.440002,110.629997,95.0,106.349998,106.349998,6786321
2013-06-11,106.349998,109.599998,103.230003,109.0,109.0,1727992
2013-06-12,109.0,112.25,106.0,108.779999,108.779999,1934487
2013-06-13,108.779999,110.300003,100.300003,103.949997,103.949997,3204375
2013-06-14,103.949997,104.699997,97.099998,100.0,100.0,3629511
2013-06-15,100.0,103.699997,97.5,99.800003,99.800003,2264105
2013-06-16,99.800003,101.75,98.900002,99.900002,99.900002,865174
2013-06-17,99.900002,102.400002,98.900002,101.949997,101.949997,1534858
2013-06-18,101.949997,113.300003,101.029999,107.349998,107.349998,6510457
2013-06-19,107.349998,110.989998,104.660004,108.25,108.25,1895919
2013-06-20,108.25,114.480003,107.120003,111.290001,111.290001,4795256
2013-06-21,111.290001,115.010002,107.559998,109.5,109.5,4241011
2013-06-22,109.5,109.959999,107.510002,108.199997,108.199997,791157
2013-06-23,108.199997,109.0,106.199997,107.900002,107.900002,1188748
2013-06-24,107.900002,108.33000200000001,100.760002,102.089996,102.089996,2986235
2013-06-25,102.089996,109.980003,100.0,103.33000200000001,103.33000200000001,9760027
2013-06-26,103.33000200000001,105.489998,101.83000200000001,104.0,104.0,1378467
2013-06-27,104.0,104.0,100.059998,101.739998,101.739998,1505488
2013-06-28,101.739998,101.790001,92.25,94.660004,94.660004,4625623
2013-06-29,94.660004,100.440002,93.0,95.0,95.0,2469705
2013-06-30,95.0,98.120003,93.849998,97.510002,97.510002,831721
2013-07-01,97.510002,98.18,86.010002,88.050003,88.050003,4854051
2013-07-02,88.050003,92.57,87.510002,90.410004,90.410004,2501192
2013-07-03,90.410004,91.199997,76.0,78.889999,78.889999,6126930
2013-07-04,78.889999,84.269997,72.0,80.040001,80.040001,4976159
2013-07-05,80.040001,80.599998,65.41999799999999,68.5,68.5,6478104
2013-07-06,68.5,75.0,66.809998,69.660004,69.660004,2885730
2013-07-07,69.660004,77.0,66.599998,76.5,76.5,3040545
2013-07-08,76.5,80.0,72.459999,76.0,76.0,4542089
2013-07-09,76.0,78.300003,72.510002,76.699997,76.699997,2462927
2013-07-10,76.699997,89.839996,75.529999,88.0,88.0,4950378
2013-07-11,88.0,90.699997,85.0,88.980003,88.980003,3115116
2013-07-12,88.980003,104.16999799999999,88.0,93.989998,93.989998,9793701
2013-07-13,93.989998,98.32,87.760002,98.32,98.32,3206472
2013-07-14,98.32,99.0,92.860001,94.41999799999999,94.41999799999999,1183919
2013-07-15,94.41999799999999,101.940002,93.110001,98.889999,98.889999,3407701
2013-07-16,98.889999,100.730003,96.0,97.099998,97.099998,1626929
2013-07-17,97.099998,100.0,96.18,98.5,98.5,1702482
2013-07-18,98.5,98.800003,86.199997,90.07,90.07,5415947
2013-07-19,90.07,95.199997,87.599998,92.0,92.0,2547076
2013-07-20,92.0,93.099998,89.269997,89.82,89.82,865043
2013-07-21,89.82,92.0,88.0,92.0,92.0,785274
2013-07-22,92.0,92.0,89.800003,91.599998,91.599998,839143
2013-07-23,91.599998,97.129997,91.599998,95.559998,95.559998,2333940
2013-07-24,95.559998,95.989998,92.300003,95.089996,95.089996,1382398
2013-07-25,95.089996,97.480003,93.57,96.949997,96.949997,2171816
2013-07-26,96.949997,97.480003,96.0,96.019997,96.019997,1079418
2013-07-27,96.019997,97.0,93.0,94.400002,94.400002,1430771
2013-07-28,94.400002,100.58000200000001,94.0,98.779999,98.779999,4160191
2013-07-29,98.779999,102.849998,98.449997,101.480003,101.480003,2499727
2013-07-30,101.480003,107.989998,100.470001,107.959999,107.959999,2893318
2013-07-31,107.959999,111.650002,103.550003,106.209999,106.209999,4916334
2013-08-01,106.209999,108.0,103.0,104.0,104.0,1580804
2013-08-02,104.0,108.0,101.209999,104.5,104.5,2893759
2013-08-03,104.5,105.889999,102.0,104.949997,104.949997,923169
2013-08-04,104.949997,106.0,103.5,105.120003,105.120003,670427
2013-08-05,105.120003,107.769997,105.0,106.720001,106.720001,1647464
2013-08-06,106.720001,107.5,105.110001,106.559998,106.559998,1424757
2013-08-07,106.559998,106.959999,105.220001,105.989998,105.989998,819975
2013-08-08,105.989998,106.650002,100.959999,103.050003,103.050003,2481342
2013-08-09,103.050003,105.790001,101.940002,102.800003,102.800003,1238426
2013-08-10,102.800003,103.900002,102.379997,103.0,103.0,411941
2013-08-11,103.0,105.190002,102.699997,105.0,105.0,853962
2013-08-12,105.0,108.120003,103.5,106.809998,106.809998,2131117
2013-08-13,106.809998,109.639999,104.5,109.599998,109.599998,2014623
2013-08-14,109.599998,115.0,108.0,112.559998,112.559998,5689765
2013-08-15,112.559998,113.32,108.779999,109.989998,109.989998,1759713
2013-08-16,109.989998,112.300003,108.209999,108.989998,108.989998,1484874
2013-08-17,108.989998,114.0,108.230003,112.75,112.75,1430522
2013-08-18,112.75,114.690002,112.0,113.379997,113.379997,1093513
2013-08-19,113.379997,123.75,111.769997,118.5,118.5,6273089
2013-08-20,118.5,123.010002,116.82,121.199997,121.199997,2926824
2013-08-21,121.199997,125.0,119.68,123.300003,123.300003,3760529
2013-08-22,123.300003,124.489998,120.540001,122.0,122.0,1695452
2013-08-23,122.0,122.0,118.440002,118.510002,118.510002,2324780
2013-08-24,118.510002,121.389999,118.019997,119.599998,119.599998,1068849
2013-08-25,119.599998,122.989998,119.139999,122.110001,122.110001,904128
2013-08-26,122.110001,122.970001,119.91999799999999,120.07,120.07,1386290
2013-08-27,120.07,133.0,120.0,131.28999299999998,131.28999299999998,6882690
2013-08-28,131.28999299999998,131.720001,128.020004,128.759995,128.759995,1627390
2013-08-29,128.759995,131.199997,128.179993,129.300003,129.300003,1059179
2013-08-30,129.300003,142.759995,128.559998,138.029999,138.029999,6269713
2013-08-31,138.029999,148.699997,135.889999,141.0,141.0,4452962
2013-09-01,141.0,147.28999299999998,141.0,146.009995,146.009995,2035993
2013-09-02,146.009995,148.5,142.110001,144.0,144.0,1546327
2013-09-03,144.0,148.91000400000001,142.199997,144.0,144.0,2461257
2013-09-04,144.0,145.800003,130.08999599999999,132.509995,132.509995,3945752
2013-09-05,132.509995,137.970001,127.239998,130.199997,130.199997,3561373
2013-09-06,130.199997,134.0,121.900002,121.900002,121.900002,2435581
2013-09-07,121.900002,131.020004,121.25,128.990005,128.990005,1796862
2013-09-08,128.990005,129.869995,124.059998,126.32,126.32,926689
2013-09-09,126.32,137.479996,124.0,133.100006,133.100006,3908439
2013-09-10,133.100006,136.020004,131.380005,132.619995,132.619995,1184452
2013-09-11,132.619995,145.899994,127.5,142.100006,142.100006,5706218
2013-09-12,142.100006,145.520004,137.509995,139.350006,139.350006,2886300
2013-09-13,139.350006,145.600006,137.820007,140.66000400000001,140.66000400000001,2869985
2013-09-14,140.66000400000001,142.0,136.5,136.71000700000002,136.71000700000002,1237692
2013-09-15,136.71000700000002,141.0,135.03999299999998,138.300003,138.300003,886151
2013-09-16,138.300003,142.229996,137.899994,139.419998,139.419998,1480693
2013-09-17,139.419998,141.369995,138.0,139.149994,139.149994,1344189
2013-09-18,139.149994,142.0,139.009995,140.41000400000001,140.41000400000001,1328386
2013-09-19,140.41000400000001,141.199997,131.139999,135.050003,135.050003,2862334
2013-09-20,135.050003,137.279999,131.0,133.809998,133.809998,1484557
2013-09-21,133.809998,135.990005,132.0,134.380005,134.380005,682674
2013-09-22,134.380005,135.0,131.0,134.0,134.0,782376
2013-09-23,134.0,135.0,132.0,133.399994,133.399994,799461
2013-09-24,133.399994,136.58999599999999,132.5,134.779999,134.779999,1148734
2013-09-25,134.779999,138.0,134.699997,135.0,135.0,1293657
2013-09-26,135.0,139.0,134.71000700000002,137.100006,137.100006,886908
2013-09-27,137.100006,142.66000400000001,134.830002,138.929993,138.929993,3757634
2013-09-28,138.929993,143.0,138.020004,142.5,142.5,1918884
2013-09-29,142.5,145.809998,141.360001,143.880005,143.880005,2611317
2013-09-30,143.880005,145.809998,138.119995,141.899994,141.899994,2067367
2013-10-01,141.899994,144.440002,139.41000400000001,140.300003,140.300003,1344565
2013-10-02,140.300003,141.929993,109.699997,123.0,123.0,13888930
2013-10-03,123.0,132.0,120.099998,130.990005,130.990005,4488527
2013-10-04,130.990005,139.800003,128.5,136.820007,136.820007,2491501
2013-10-05,136.820007,138.0,135.300003,136.699997,136.699997,679668
2013-10-06,136.699997,138.0,134.100006,137.800003,137.800003,665512
2013-10-07,137.800003,139.0,135.119995,135.800003,135.800003,1006277
2013-10-08,135.800003,137.779999,135.649994,136.490005,136.490005,707471
2013-10-09,136.490005,142.100006,135.800003,139.5,139.5,2431349
2013-10-10,139.5,141.690002,138.509995,140.41000400000001,140.41000400000001,1551392
2013-10-11,140.41000400000001,141.850006,138.869995,140.100006,140.100006,1013106
2013-10-12,140.100006,143.050003,139.389999,142.889999,142.889999,1559472
2013-10-13,142.889999,147.649994,141.5,147.529999,147.529999,2342049
2013-10-14,147.529999,153.690002,146.029999,151.369995,151.369995,4512823
2013-10-15,151.369995,158.100006,150.619995,158.08999599999999,158.08999599999999,2416464
2013-10-16,158.08999599999999,162.990005,144.199997,152.820007,152.820007,6636228
2013-10-17,152.820007,159.940002,150.75,157.58999599999999,157.58999599999999,2470394
2013-10-18,157.58999599999999,168.28999299999998,156.490005,168.279999,168.279999,4225505
2013-10-19,168.279999,195.800003,167.080002,183.149994,183.149994,10000685
2013-10-20,183.149994,186.100006,177.240005,186.100006,186.100006,2087108
2013-10-21,186.100006,197.369995,183.179993,192.779999,192.779999,4613540
2013-10-22,192.779999,205.5,192.78999299999998,202.990005,202.990005,6761835
2013-10-23,202.990005,227.979996,200.699997,227.97000099999997,227.97000099999997,8526441
2013-10-24,227.97000099999997,233.38000499999998,175.300003,206.979996,206.979996,19649229
2013-10-25,206.979996,208.970001,176.600006,197.880005,197.880005,6934330
2013-10-26,197.880005,198.41000400000001,186.990005,188.559998,188.559998,2322934
2013-10-27,188.559998,207.809998,188.949997,206.91000400000001,206.91000400000001,2633454
2013-10-28,206.91000400000001,209.789993,200.419998,206.899994,206.899994,2287257
2013-10-29,206.899994,216.5,204.199997,216.0,216.0,2119311
2013-10-30,216.0,216.49000499999997,203.990005,208.0,208.0,2853902
2013-10-31,208.0,214.99000499999997,205.429993,211.169998,211.169998,1121246
2013-11-01,211.169998,214.94999700000002,209.71000700000002,213.42999300000002,213.42999300000002,1251780
2013-11-02,213.42999300000002,214.86000099999998,211.0,211.690002,211.690002,1041300
2013-11-03,211.690002,226.94999700000002,212.100006,224.0,224.0,2694954
2013-11-04,224.0,238.979996,221.94999700000002,238.16000400000001,238.16000400000001,4167915
2013-11-05,238.16000400000001,258.869995,229.0,251.30000299999998,251.30000299999998,11094612
2013-11-06,251.30000299999998,272.519989,251.41000400000001,264.100006,264.100006,10223786
2013-11-07,264.100006,324.209991,263.600006,309.649994,309.649994,25582885
2013-11-08,309.649994,358.0,308.01001,355.0,355.0,15072022
2013-11-09,355.0,394.98999,339.98999,367.790009,367.790009,18427776
2013-11-10,367.790009,372.519989,289.959991,336.320007,336.320007,24225281
2013-11-11,336.320007,375.98999,321.410004,362.980011,362.980011,6330618
2013-11-12,362.980011,391.790009,358.97000099999997,380.040009,380.040009,8309810
2013-11-13,380.040009,444.97000099999997,372.170013,434.85000599999995,434.85000599999995,14780190
2013-11-14,434.85000599999995,447.48999000000003,402.540009,433.39999400000005,433.39999400000005,13453174
2013-11-15,433.39999400000005,457.920013,412.97000099999997,433.920013,433.920013,12273745
2013-11-16,433.920013,476.94000199999994,427.98001100000005,461.959991,461.959991,8737836
2013-11-17,461.959991,536.75,456.98001100000005,528.299988,528.299988,13340495
2013-11-18,528.299988,787.929993,521.97998,785.429993,785.429993,45461600
2013-11-19,785.429993,900.919983,502.60998499999994,645.6900019999999,645.6900019999999,69095497
2013-11-20,645.6900019999999,649.98999,453.290009,637.969971,637.969971,50748177
2013-11-21,637.969971,784.320007,595.1900019999999,764.909973,764.909973,27128283
2013-11-22,764.909973,821.98999,682.280029,802.0,802.0,22686962
2013-11-23,802.0,890.0300289999999,799.539978,832.5,832.5,17908081
2013-11-24,832.5,854.98999,745.210022,795.01001,795.01001,20776035
2013-11-25,795.01001,849.98999,758.950012,829.98999,829.98999,21438670
2013-11-26,829.98999,974.9600220000001,825.080017,969.9600220000001,969.9600220000001,28285852
2013-11-27,969.9600220000001,1094.780029,914.2700199999999,1079.890015,1079.890015,37868643
2013-11-28,1079.890015,1224.47998,1032.060059,1101.380005,1101.380005,42912383
2013-11-29,1101.380005,1241.920044,1049.959961,1206.930054,1206.930054,45030632
2013-11-30,1206.930054,1232.939941,1150.160034,1205.660034,1205.660034,18266602
2013-12-01,1205.660034,1216.839966,840.2700199999999,1004.3900150000001,1004.3900150000001,83244488
2013-12-02,1004.3900150000001,1117.72998,974.9699710000001,1096.560059,1096.560059,39234863
2013-12-03,1096.560059,1185.630005,1064.910034,1154.859985,1154.859985,21865760
2013-12-04,1154.859985,1239.699951,1131.349976,1237.550049,1237.550049,19409766
2013-12-05,1237.550049,1239.859985,869.98999,1106.349976,1106.349976,62292919
2013-12-06,1106.349976,1118.930054,800.070007,845.0200199999999,845.0200199999999,50747162
2013-12-07,845.0200199999999,895.9600220000001,576.030029,697.02002,697.02002,70727083
2013-12-08,697.02002,828.960022,653.030029,803.960022,803.960022,23044397
2013-12-09,803.960022,980.0300289999999,787.72998,918.9500119999999,918.9500119999999,24553208
2013-12-10,918.9500119999999,1067.699951,911.9600220000001,1033.719971,1033.719971,21734994
2013-12-11,1033.719971,1056.76001,856.0599980000001,919.929993,919.929993,23051224
2013-12-12,919.929993,940.9799800000001,839.51001,899.9799800000001,899.9799800000001,8798283
2013-12-13,899.9799800000001,989.8900150000001,882.1099849999999,936.7700199999999,936.7700199999999,16173632
2013-12-14,936.7700199999999,947.929993,875.1099849999999,908.9400019999999,908.9400019999999,10532106
2013-12-15,908.9400019999999,927.900024,837.97998,919.8800050000001,919.8800050000001,13302074
2013-12-16,919.8800050000001,924.9400019999999,714.030029,759.919983,759.919983,32899151
2013-12-17,759.919983,779.960022,678.880005,714.969971,714.969971,22933905
2013-12-18,714.969971,716.98999,454.85998499999994,540.97998,540.97998,62529030
2013-12-19,540.97998,745.960022,522.4400019999999,731.950012,731.950012,29980041
2013-12-20,731.950012,774.3900150000001,621.25,649.960022,649.960022,24291048
2013-12-21,649.960022,690.0,610.0,640.47998,640.47998,9550420
2013-12-22,640.47998,699.909973,614.950012,639.48999,639.48999,7693603
2013-12-23,639.48999,724.919983,631.01001,713.23999,713.23999,10210388
2013-12-24,713.23999,729.9400019999999,665.97998,702.75,702.75,7647250
2013-12-25,702.75,709.950012,673.929993,707.25,707.25,3721814
2013-12-26,707.25,829.630005,707.210022,801.97998,801.97998,18209291
2013-12-27,801.97998,836.830017,767.869995,803.049988,803.049988,11073604
2013-12-28,803.049988,805.969971,715.599976,761.98999,761.98999,10127883
2013-12-29,761.98999,803.950012,734.97998,784.960022,784.960022,5448579
2013-12-30,784.960022,818.830017,780.960022,804.830017,804.830017,8411786
2013-12-31,804.830017,813.9400019999999,776.960022,805.9400019999999,805.9400019999999,7294004
2014-01-01,805.9400019999999,829.929993,770.969971,815.9400019999999,815.9400019999999,8663855
2014-01-02,815.9400019999999,886.2100220000001,810.469971,856.909973,856.909973,10826907
2014-01-03,856.909973,888.2299800000001,839.4400019999999,884.26001,884.26001,8409629
2014-01-04,884.26001,932.159973,848.320007,924.6900019999999,924.6900019999999,12784626
2014-01-05,924.6900019999999,1029.859985,911.3599849999999,1014.73999,1014.73999,20789364
2014-01-06,1014.73999,1093.439941,964.73999,1012.650024,1012.650024,23622237
2014-01-07,1012.650024,1043.97998,879.849976,879.900024,879.900024,21753921
2014-01-08,879.900024,966.900024,858.900024,938.840027,938.840027,12942254
2014-01-09,938.840027,964.6400150000001,866.5499880000001,936.9500119999999,936.9500119999999,13202619
2014-01-10,936.9500119999999,964.840027,905.8800050000001,957.76001,957.76001,5909107
2014-01-11,957.76001,1010.840027,935.0,1005.320007,1005.320007,10948175
2014-01-12,1005.320007,1022.669983,922.070007,939.7899779999999,939.7899779999999,9620090
2014-01-13,939.7899779999999,949.23999,879.9400019999999,922.909973,922.909973,9220891
2014-01-14,922.909973,942.4699710000001,904.1900019999999,919.2800289999999,919.2800289999999,3960633
2014-01-15,919.2800289999999,973.090027,915.0599980000001,941.2199710000001,941.2199710000001,6448062
2014-01-16,941.2199710000001,955.5300289999999,910.5,913.48999,913.48999,4720008
2014-01-17,913.48999,929.75,867.2199710000001,894.159973,894.159973,9203107
2014-01-18,894.159973,924.73999,884.73999,905.7199710000001,905.7199710000001,5493742
2014-01-19,905.7199710000001,958.070007,901.8800050000001,954.7999880000001,954.7999880000001,7071649
2014-01-20,954.7999880000001,980.5399779999999,925.9600220000001,955.9500119999999,955.9500119999999,9981282
2014-01-21,955.9500119999999,974.25,943.179993,962.2100220000001,962.2100220000001,6289022
2014-01-22,962.2100220000001,973.9400019999999,934.9500119999999,950.9500119999999,950.9500119999999,4503428
2014-01-23,950.9500119999999,958.0599980000001,936.2700199999999,944.159973,944.159973,1839615
2014-01-24,944.159973,949.5200199999999,902.8900150000001,916.5499880000001,916.5499880000001,5684047
2014-01-25,916.5499880000001,978.409973,915.8599849999999,961.0499880000001,961.0499880000001,7797108
2014-01-26,961.0499880000001,1038.060059,950.659973,1007.0,1007.0,13054605
2014-01-27,1007.0,1021.4500119999999,937.2299800000001,943.5399779999999,943.5399779999999,8052715
2014-01-28,943.5399779999999,972.6099849999999,911.650024,932.679993,932.679993,9757613
2014-01-29,932.679993,950.5599980000001,918.8599849999999,925.669983,925.669983,5254878
2014-01-30,925.669983,953.23999,909.4600220000001,941.3900150000001,941.3900150000001,5026461
2014-01-31,941.3900150000001,954.7100220000001,924.590027,938.849976,938.849976,4024749
2014-02-01,938.849976,969.1900019999999,927.7999880000001,940.419983,940.419983,4118865
2014-02-02,940.419983,959.3800050000001,934.409973,953.3099980000001,953.3099980000001,1495327
2014-02-03,953.3099980000001,959.580017,931.669983,931.7100220000001,931.7100220000001,2601784
2014-02-04,931.7100220000001,949.099976,900.76001,926.6400150000001,926.6400150000001,4250751
2014-02-05,926.6400150000001,939.75,890.0499880000001,904.5200199999999,904.5200199999999,6865987
2014-02-06,904.5200199999999,908.7700199999999,800.929993,828.869995,828.869995,15719958
2014-02-07,828.869995,833.070007,651.72998,695.650024,695.650024,36412212
2014-02-08,695.650024,719.26001,632.080017,648.780029,648.780029,15503790
2014-02-09,648.780029,694.119995,622.530029,659.570007,659.570007,13186251
2014-02-10,659.570007,700.039978,500.040009,582.630005,582.630005,24334044
2014-02-11,582.630005,609.710022,550.219971,578.960022,578.960022,9621820
2014-02-12,578.960022,585.119995,511.89999400000005,531.130005,531.130005,11628634
2014-02-13,531.130005,549.200012,451.329987,451.44000199999994,451.44000199999994,14394464
2014-02-14,451.44000199999994,500.02999900000003,302.179993,427.67999299999997,427.67999299999997,25084223
2014-02-15,427.67999299999997,447.94000199999994,310.079987,371.070007,371.070007,18299075
2014-02-16,371.070007,540.030029,220.36999500000002,299.799988,299.799988,26267622
2014-02-17,299.799988,411.209991,263.359985,272.27999900000003,272.27999900000003,16532226
2014-02-18,272.27999900000003,370.119995,248.309998,293.950012,293.950012,14130126
2014-02-19,293.950012,308.630005,257.23999,261.52999900000003,261.52999900000003,8618299
2014-02-20,261.52999900000003,271.609985,109.220001,111.91999799999999,111.91999799999999,16608347
2014-02-21,111.91999799999999,160.149994,91.660004,111.559998,111.559998,10115923
2014-02-22,111.559998,290.589996,96.720001,255.58999599999999,255.58999599999999,11838225
2014-02-23,255.58999599999999,349.149994,220.309998,310.170013,310.170013,11158706
2014-02-24,310.170013,316.880005,131.850006,174.0,174.0,17929284
2014-02-25,174.0,174.639999,102.33000200000001,135.779999,135.779999,3993023
2014-02-26,135.779999,650.0,522.840027,593.1400150000001,593.1400150000001,383571
2014-02-27,593.1400150000001,629.900024,580.5,596.48999,596.48999,322887
2014-02-28,596.48999,599.0,570.0,573.9400019999999,573.9400019999999,321170
2014-03-01,573.9400019999999,564.070007,262.769989,557.3900150000001,557.3900150000001,250331
2014-03-02,557.3900150000001,562.929993,541.539978,544.5599980000001,544.5599980000001,469498
2014-03-03,544.5599980000001,695.4400019999999,545.419983,662.179993,662.179993,794976
2014-03-04,662.179993,686.219971,645.159973,661.849976,661.849976,947328
2014-03-05,661.849976,665.969971,636.77002,658.299988,658.299988,855787
2014-03-06,658.299988,661.830017,636.219971,648.26001,648.26001,1367401
2014-03-07,648.26001,655.200012,600.3099980000001,616.72998,616.72998,1498290
2014-03-08,616.72998,625.679993,588.580017,609.210022,609.210022,1335982
2014-03-09,609.210022,637.599976,598.51001,627.049988,627.049988,1209993
2014-03-10,627.049988,633.679993,594.700012,612.969971,612.969971,1648979
2014-03-11,612.969971,619.700012,599.919983,608.6900019999999,608.6900019999999,1520733
2014-03-12,608.6900019999999,640.789978,608.200012,619.429993,619.429993,2022394
2014-03-13,619.429993,636.130005,616.0599980000001,625.039978,625.039978,2168407
2014-03-14,625.039978,631.22998,610.6099849999999,614.030029,614.030029,2514218
2014-03-15,614.030029,628.830017,609.179993,624.030029,624.030029,2168732
2014-03-16,624.030029,627.280029,613.169983,619.1400150000001,619.1400150000001,2055390
2014-03-17,619.1400150000001,622.48999,602.73999,606.380005,606.380005,2227123
2014-03-18,606.380005,611.719971,585.659973,598.929993,598.929993,2234320
2014-03-19,598.929993,607.080017,590.1400150000001,594.960022,594.960022,2164735
2014-03-20,594.960022,598.409973,560.349976,565.98999,565.98999,2471474
2014-03-21,565.98999,587.419983,540.219971,549.599976,549.599976,2173864
2014-03-22,549.599976,569.960022,537.159973,564.340027,564.340027,2078360
2014-03-23,564.340027,564.320007,538.630005,551.159973,551.159973,2286135
2014-03-24,551.159973,572.52002,531.27002,567.5599980000001,567.5599980000001,2024402
2014-03-25,567.5599980000001,569.659973,550.429993,562.8900150000001,562.8900150000001,2172190
2014-03-26,562.8900150000001,575.419983,546.26001,562.450012,562.450012,2087611
2014-03-27,562.450012,567.75,460.450012,460.450012,460.450012,2010894
2014-03-28,460.450012,514.950012,453.75,482.60998499999994,482.60998499999994,2022261
2014-03-29,482.60998499999994,494.27999900000003,473.77999900000003,477.10998499999994,477.10998499999994,2087784
2014-03-30,477.10998499999994,479.040009,424.02999900000003,446.920013,446.920013,1769770
2014-03-31,446.920013,473.42999299999997,422.48999000000003,444.660004,444.660004,1850592
2014-04-01,444.660004,487.35000599999995,438.02999900000003,463.450012,463.450012,1845836
2014-04-02,463.450012,480.26998899999995,409.25,424.369995,424.369995,2004152
2014-04-03,424.369995,448.73999000000003,386.670013,436.30999800000006,436.30999800000006,1708540
2014-04-04,436.30999800000006,456.459991,415.51001,444.35998499999994,444.35998499999994,1127311
2014-04-05,444.35998499999994,461.170013,439.369995,456.630005,456.630005,529964
2014-04-06,456.630005,472.380005,446.299988,455.69000199999994,455.69000199999994,1644846
2014-04-07,455.69000199999994,485.05999800000006,447.98001100000005,462.380005,462.380005,1847982
2014-04-08,462.380005,480.69000199999994,457.57000700000003,466.55999800000006,466.55999800000006,1839605
2014-04-09,466.55999800000006,479.660004,451.07000700000003,457.339996,457.339996,1809262
2014-04-10,457.339996,463.450012,384.630005,384.630005,384.630005,1547153
2014-04-11,384.630005,450.39999400000005,355.709991,435.14001500000006,435.14001500000006,2175242
2014-04-12,435.14001500000006,469.829987,428.01998899999995,437.64999400000005,437.64999400000005,2293511
2014-04-13,437.64999400000005,454.14999400000005,409.850006,427.60000599999995,427.60000599999995,2143146
2014-04-14,427.60000599999995,497.829987,420.079987,478.380005,478.380005,3546258
2014-04-15,478.380005,526.630005,466.42999299999997,526.429993,526.429993,3945871
2014-04-16,526.429993,549.049988,496.079987,536.950012,536.950012,4192651
2014-04-17,536.950012,537.030029,486.89001500000006,502.0,502.0,4097576
2014-04-18,502.0,512.150024,472.0,485.51998899999995,485.51998899999995,4112826
2014-04-19,485.51998899999995,516.8900150000001,473.160004,506.01998899999995,506.01998899999995,4154929
2014-04-20,506.01998899999995,522.219971,488.69000199999994,498.51000999999997,498.51000999999997,3879198
2014-04-21,498.51000999999997,524.669983,490.660004,495.160004,495.160004,3688692
2014-04-22,495.160004,520.51001,483.39001500000006,487.910004,487.910004,2824567
2014-04-23,487.910004,509.959991,482.25,487.299988,487.299988,2340457
2014-04-24,487.299988,507.329987,477.22000099999997,500.290009,500.290009,2075376
2014-04-25,500.290009,502.48999000000003,438.329987,464.48999000000003,464.48999000000003,3000226
2014-04-26,464.48999000000003,468.67999299999997,448.57000700000003,457.869995,457.869995,3157540
2014-04-27,457.869995,461.39999400000005,437.39001500000006,443.17999299999997,443.17999299999997,3154922
2014-04-28,443.17999299999997,451.119995,420.77999900000003,441.920013,441.920013,2004954
2014-04-29,441.920013,453.77999900000003,430.709991,446.119995,446.119995,1670352
2014-04-30,446.119995,452.64001500000006,430.89001500000006,445.630005,445.630005,1831533
2014-05-01,445.630005,464.48999000000003,444.51000999999997,460.130005,460.130005,1915772
2014-05-02,460.130005,463.380005,442.0,453.670013,453.670013,1532239
2014-05-03,453.670013,454.200012,429.089996,438.64999400000005,438.64999400000005,1143291
2014-05-04,438.64999400000005,446.60998499999994,428.790009,436.049988,436.049988,1470650
2014-05-05,436.049988,443.85998499999994,426.369995,430.869995,430.869995,1328247
2014-05-06,430.869995,434.950012,420.23001100000005,432.19000199999994,432.19000199999994,1809731
2014-05-07,432.19000199999994,458.77999900000003,423.549988,446.549988,446.549988,2209759
2014-05-08,446.549988,455.5,439.5,441.10998499999994,441.10998499999994,1134338
2014-05-09,441.10998499999994,455.77999900000003,438.5,445.450012,445.450012,1013830
2014-05-10,445.450012,459.459991,441.42999299999997,451.89999400000005,451.89999400000005,210112
2014-05-11,451.89999400000005,455.39999400000005,429.01998899999995,433.23001100000005,433.23001100000005,845213
2014-05-12,433.23001100000005,441.07000700000003,430.19000199999994,438.209991,438.209991,610287
2014-05-13,438.209991,442.26998899999995,432.73999000000003,433.920013,433.920013,1164049
2014-05-14,433.920013,444.27999900000003,433.880005,442.630005,442.630005,978031
2014-05-15,442.630005,450.02999900000003,441.47000099999997,448.10000599999995,448.10000599999995,989003
2014-05-16,448.10000599999995,455.14999400000005,441.85998499999994,453.630005,453.630005,799913
2014-05-17,453.630005,455.94000199999994,452.23001100000005,452.790009,452.790009,776390
2014-05-18,452.790009,454.0,449.040009,450.14001500000006,450.14001500000006,653912
2014-05-19,450.14001500000006,451.69000199999994,441.200012,443.89999400000005,443.89999400000005,602742
2014-05-20,443.89999400000005,486.23001100000005,437.25,484.57000700000003,484.57000700000003,883359
